handle,time,text
HillaryClinton,2016-09-22T20:30:07,The man who could be your next president may be deeply indebted to another country. Do you trust him to run ours? https://t.co/5TU9olTqd5
HillaryClinton,2016-09-22T19:24:40,"Most people who are bullies grow out of it. 

Donald Trump hasn't. https://t.co/tEJ9ATm9BS"
HillaryClinton,2016-09-22T17:56:37,"""Donald Trump doesn't see people like me, he only sees disability. I honestly feel bad for someone with so much hat… https://t.co/NTeF9u8JpN"
HillaryClinton,2016-09-22T17:18:06,"""I think this is the most important election in my lifetime."" @ChelseaClinton takes the 🎤 in this week's podcast: https://t.co/dAwaE8Dg0C"
HillaryClinton,2016-09-22T15:53:27,"Donald Trump is really good at spending other people's money—on:

Legal settlements.
Payoffs.
Portraits of himself. https://t.co/C5bXw5brI9"
realDonaldTrump,2016-09-22T14:45:45,"Join me in Roanoke, Virginia on Saturday evening at 6pm! #MAGA
https://t.co/uKG55Pznwu"
realDonaldTrump,2016-09-22T11:02:01,Will be on @foxandfriends now.
HillaryClinton,2016-09-22T01:48:16,Trump should have to answer exactly why he refuses to believe that @POTUS is American. https://t.co/NReJ3wJE8l
HillaryClinton,2016-09-22T01:00:32,"No child should ever have to grow up in poverty, yet far too many do. We have to do better. Here's how: https://t.co/Qo1RmQDwd6"
realDonaldTrump,2016-09-22T00:58:03,"I will be interviewed from Cleveland, Ohio, on @seanhannity - Tonight at 10:00 P.M. Enjoy!"
realDonaldTrump,2016-09-22T00:54:26,"""@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals."" D + S = Two amazing women!"
realDonaldTrump,2016-09-22T00:49:24,.@YoungDems4Trump  Thank you!
HillaryClinton,2016-09-22T00:37:57,"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A"
HillaryClinton,2016-09-22T00:07:52,Going to bat for kids who are too often counted out has always been a priority for Hillary. https://t.co/lTxRVn3NBM
HillaryClinton,2016-09-21T23:05:15,".@TimKaine is more than just a great running mate—he's a great guy to have as a friend, too. https://t.co/5WX2qYgUjC"
realDonaldTrump,2016-09-21T22:35:19,"Great new polls! Thank you Nevada, North Carolina &amp; Ohio. Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/Y8Sb8MNyXA"
HillaryClinton,2016-09-21T21:51:50,We need a president who sees the best in all of us. https://t.co/vX0Oycto1Q
realDonaldTrump,2016-09-21T21:02:56,"Thank you Toledo, Ohio! It is so important for you to get out and VOTE on November 8, 2016! Lets MAKE AMERICA SAFE… https://t.co/MQdp4GgLIE"
HillaryClinton,2016-09-21T19:49:48,"A disability shouldn't define your future.

At @ChildDefender, Hillary helped give kids the chance to succeed. https://t.co/jaMcdARYn1"
HillaryClinton,2016-09-21T19:12:46,"We believe that everyone has value.
We believe that everyone's created equal.
We believe that love trumps hate.
https://t.co/tTgeqxNqYm"
HillaryClinton,2016-09-21T19:10:48,We'll make our economy and country more welcoming to people with disabilities. We all win when everyone gets to share in America's promise.
HillaryClinton,2016-09-21T19:09:07,"The ultimate test of our society is how we treat our fellow human beings, especially those who we have previously left behind."
HillaryClinton,2016-09-21T19:05:39,Americans with disabilities deserve the chance to work alongside those without disabilities—to do the same jobs for the same pay &amp; benefits.
HillaryClinton,2016-09-21T19:04:30,"We’ve got to build an economy that welcomes people with disabilities, values their work, rewards them fairly, and treats them with respect."
HillaryClinton,2016-09-21T19:03:24,Over 60% of adults with disabilities aren’t in the workplace. We have to fix that. https://t.co/J3Jq21ejtR
HillaryClinton,2016-09-21T18:59:55,None of us gets through life alone. We all have to look out for each other and lift each other up.
HillaryClinton,2016-09-21T18:50:07,"Building an inclusive economy is another reason we’ve got to break down systemic racism, including under-investment in communities of color."
HillaryClinton,2016-09-21T18:49:04,"When we leave people out or write them off, we not only shortchange them and their dreams, we shortchange our country and our future."
HillaryClinton,2016-09-21T18:47:17,"In America, every person, no matter what you look like or who you are, should have the chance to go as far as your dreams will take you."
HillaryClinton,2016-09-21T18:45:20,"We need to come together to turn the tide, stop violence, build trust, and give all our kids the chance to grow up safe and healthy."
HillaryClinton,2016-09-21T18:44:01,We've also seen the targeting of police officers—but so many serve every day with courage and honor and are committed to reform.
HillaryClinton,2016-09-21T18:42:43,"We have two names to add to a long list of African Americans killed by police officers. It’s unbearable, and it needs to become intolerable."
HillaryClinton,2016-09-21T18:41:31,Live from Orlando: Watch Hillary share her plan for building an inclusive economy that helps everyone get ahead → https://t.co/IX06FtcZG8
HillaryClinton,2016-09-21T17:16:43,Every student should be able to graduate from college without taking on any debt. https://t.co/1aWqDOKh7p https://t.co/KHguTDbKW9
HillaryClinton,2016-09-21T14:41:06,Keith Lamont Scott. Terence Crutcher. Too many others. This has got to end. -H
realDonaldTrump,2016-09-21T13:23:13,"Hopefully the violence &amp; unrest in Charlotte will come to an immediate end. To those injured, get well soon. We need unity &amp; leadership."
realDonaldTrump,2016-09-21T13:20:15,The situations in Tulsa and Charlotte are tragic. We must come together to make America safe again.
realDonaldTrump,2016-09-21T11:17:43,"It is a MOVEMENT - not a campaign. Leaving the past behind, changing our future. Together, we will MAKE AMERICA SAF… https://t.co/Lt2L3NKzyi"
HillaryClinton,2016-09-21T03:11:14,"Have student debt? 
Planning for college?
See how much money Hillary's plan would save you:
https://t.co/fiXgr6S3Ye https://t.co/B8PCks6yXL"
HillaryClinton,2016-09-21T02:38:34,FACT: Donald Trump used his charitable foundation to purchase *multiple* six-foot-tall paintings of himself. https://t.co/tDeBH37w7h
HillaryClinton,2016-09-21T02:05:58,"A real headline about the Republican nominee: ""Trump used $258,000 from his charity to settle legal problems."" https://t.co/2LRtZB3Ri2"
HillaryClinton,2016-09-21T01:02:30,"Four months from today, our next president will walk into the Oval Office.

Help make sure it's not Donald Trump: https://t.co/Gxp2QdeIhH"
HillaryClinton,2016-09-21T00:17:54,"On this day in 1973, tennis champion Billie Jean King defeated Bobby Riggs in the “Battle of the Sexes.” https://t.co/G06Ol90j1O"
realDonaldTrump,2016-09-21T00:07:51,"Thank you Kenansville, North Carolina! Remember- on November 8th, that special interest gravy train is coming to a… https://t.co/AysJRMzvKw"
HillaryClinton,2016-09-20T22:03:36,"""You can leave this ad muted—there's nothing to hear."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/QOqcWnw7OJ"
HillaryClinton,2016-09-20T21:06:44,"Help get out the vote for Hillary (plus, get a free sticker when you sign up!): https://t.co/v4rISVHYuG"
realDonaldTrump,2016-09-20T20:33:08,"Thank you High Point, NC! I will fight for every neglected part of this nation &amp; I will fight to bring us together… https://t.co/DSaUpSptBz"
HillaryClinton,2016-09-20T20:30:39,Trump’s calls to torture and mistreat prisoners go against the very values we are fighting to defend. We’re better than this.
HillaryClinton,2016-09-20T20:05:13,Donald hasn't given his own money to the Trump Foundation since 2008—but it's still paying his bills. https://t.co/2LRtZB3Ri2
HillaryClinton,2016-09-20T19:22:07,It's time to tell @WellsFargo that Wall Street works for Main Street—not the other way around. https://t.co/mYuTS4qgF4
HillaryClinton,2016-09-20T17:35:09,Another unarmed Black man was shot in a police incident. This should be intolerable. We have so much work to do. #TerenceCrutcher -H
HillaryClinton,2016-09-20T16:40:10,Donald Trump is using his foundation—funded by other people's money—to settle lawsuits. https://t.co/2LRtZBls9A
realDonaldTrump,2016-09-20T14:23:59,"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!"
realDonaldTrump,2016-09-20T14:22:02,Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!
realDonaldTrump,2016-09-20T14:20:50,Do people notice Hillary is copying my airplane rallies - she puts the plane behind her like I have been doing from the beginning.
HillaryClinton,2016-09-20T14:03:20,"""The voice of your vote is the greatest voice we have."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/X3oqEoOYsU"
realDonaldTrump,2016-09-20T13:50:56,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0"
realDonaldTrump,2016-09-20T13:49:50,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7"
realDonaldTrump,2016-09-20T12:02:35,"Crooked Hillary has been fighting ISIS, or whatever she has been doing, for years. Now she has new ideas. It is time for change."
HillaryClinton,2016-09-20T02:05:47,Catch @FallonTonight at 11:35pm ET to see letters from some of Hillary's biggest fans. https://t.co/muVNwgLSRs
HillaryClinton,2016-09-20T01:04:06,"""You want to give me a good send-off? Go vote.” —Barack Obama: https://t.co/tTgeqxNqYm https://t.co/Jqf2jmx3D0"
realDonaldTrump,2016-09-20T00:26:50,Amazing rally in Florida - this is a MOVEMENT! Join us today at https://t.co/3KWOl2ibaW. https://t.co/BF1IqPXNho
realDonaldTrump,2016-09-20T00:19:00,"Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/XhwUGw0v2H"
realDonaldTrump,2016-09-20T00:14:56,"I will be interviewed on the @oreillyfactor - tonight from Florida, now. Enjoy!"
HillaryClinton,2016-09-20T00:09:41,Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ
HillaryClinton,2016-09-19T23:08:47,Barack Obama said progress is on the ballot this November. This economic data shows he’s right. https://t.co/CIoKKKIxqz
HillaryClinton,2016-09-19T22:30:34,America has never made progress by thinking one person alone can fix our problems. https://t.co/mYba5FCBrb
HillaryClinton,2016-09-19T21:21:30,"""Everyone who wants to go to college should be able to without drowning in debt."" —Hillary https://t.co/wDxspmxT9Q"
HillaryClinton,2016-09-19T20:22:12,Be a voter. Check your registration and help your friends do the same → https://t.co/tTgeqxNqYm https://t.co/yTAG2iT8WL
realDonaldTrump,2016-09-19T19:52:00,Philly FOP Chief On Presidential Endorsement: Clinton ‘Blew The Police Off' https://t.co/ATBY343pS1
HillaryClinton,2016-09-19T19:03:31,"Let’s make clear that love trumps hate—not just this November, but always. https://t.co/wDxspmxT9Q"
HillaryClinton,2016-09-19T18:24:24,Find out how much Hillary's college plan will save you: https://t.co/svkSUzhwYz https://t.co/tmHf8m2CdX
HillaryClinton,2016-09-19T17:11:05,"""The lesson she passed on to me was simple but powerful: No one gets through life alone."" —Hillary on her mom https://t.co/gzNvfNPeNu"
HillaryClinton,2016-09-19T17:01:11,"When we work together, we will trump hate. https://t.co/tTgeqxNqYm"
realDonaldTrump,2016-09-19T16:53:42,"Hillary Clinton's weakness while she was Secretary of State, has emboldened terrorists all over the world..cont: https://t.co/E5BdTiwlur"
HillaryClinton,2016-09-19T16:53:35,"We have to stand up to this hate.

We have to send a clear message: 
America is better than this.
America is better than Donald Trump."
HillaryClinton,2016-09-19T16:52:41,"We're facing a candidate with a history of discrimination in his businesses, who retweets white supremacists, and led the birther movement."
HillaryClinton,2016-09-19T16:51:52,"In a democracy, if you want to help the greatest number of people, you have to push for reform from both the outside-in and the inside-out."
HillaryClinton,2016-09-19T16:49:18,"Simply caring is not enough. To drive real progress, you have to change both hearts and laws. https://t.co/oZIm2is1lX"
HillaryClinton,2016-09-19T16:41:28,"When Americans get knocked down, we get right back up again. We refuse to quit—no matter what. 

That’s the spirit we need in this election."
realDonaldTrump,2016-09-19T16:41:15,Once again someone we were told is ok turns out to be a terrorist who wants to destroy our country &amp; its people- how did he get thru system?
HillaryClinton,2016-09-19T16:39:11,We have a Republican nominee for president who incites hatred and violence like we’ve never seen before.
HillaryClinton,2016-09-19T16:37:16,College should be tuition-free for working families and debt-free for everyone: https://t.co/lkOFcHI4Py
HillaryClinton,2016-09-19T16:36:21,"If you work hard, you should be able to find a good job that pays well and lets you do what you love and make your mark on the world."
HillaryClinton,2016-09-19T16:35:53,"We can build a cleaner, more resilient electrical grid with enough renewable energy to power every home in the country."
HillaryClinton,2016-09-19T16:35:13,"It’s wrong to tear each other down.
It’s wrong to let income inequality get worse.
It’s wrong to put a loose cannon in charge."
HillaryClinton,2016-09-19T16:34:19,This election isn’t a reality TV show. It shouldn’t be about birth certificates or name-calling or stunts to get on cable news.
realDonaldTrump,2016-09-19T16:32:32,"Great job once again by law enforcement! We are proud of them and should embrace them - without them, we don't have a country!"
HillaryClinton,2016-09-19T16:31:49,"You want something to vote for, not just against:

Optimism, not resentment.
Answers, not anger.
Ideas, not insults.
Bridges, not walls."
HillaryClinton,2016-09-19T16:30:25,"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv"
HillaryClinton,2016-09-19T16:28:29,50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0
HillaryClinton,2016-09-19T16:12:15,“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm
HillaryClinton,2016-09-19T15:44:12,"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL"
HillaryClinton,2016-09-19T14:43:16,Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB
HillaryClinton,2016-09-19T14:25:29,"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s"
HillaryClinton,2016-09-19T14:21:29,“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary
HillaryClinton,2016-09-19T14:15:15,"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary"
HillaryClinton,2016-09-19T14:13:18,"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks"
